,restaurant_name,restaurant_url,dish_category_title,dish_name,dish_description,original_price,discounted_price,image_url
623,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Jus Tembikai,Dish Description not available,MYR4.30,N/A,N/A
624,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Jus Oren,Dish Description not available,MYR4.30,N/A,N/A
625,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Jus Epal,Dish Description not available,MYR4.30,N/A,N/A
626,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Jus Carrot,Dish Description not available,MYR4.30,N/A,N/A
627,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Carrot Susu,Dish Description not available,MYR4.30,N/A,N/A
628,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Limau Asam Boi,Dish Description not available,MYR4.30,N/A,N/A
629,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Lemon,Dish Description not available,MYR4.30,N/A,N/A
630,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Iced Lemon Tea,Dish Description not available,MYR5.00,N/A,N/A
631,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Teh O,Dish Description not available,MYR1.50,from N/A,N/A
632,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Teh,Dish Description not available,MYR1.90,from N/A,N/A
633,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Teh O Ais Limau,Dish Description not available,MYR2.20,N/A,N/A
634,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Teh O Ais Laici,Dish Description not available,MYR2.60,N/A,N/A
635,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Milo,Dish Description not available,MYR2.90,from N/A,N/A
636,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Milo O,Dish Description not available,MYR2.60,from N/A,N/A
637,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Milo Nestum,Dish Description not available,MYR4.30,N/A,N/A
638,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Nescafe,Dish Description not available,MYR2.90,from N/A,N/A
639,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Nescafe O,Dish Description not available,MYR2.30,from N/A,N/A
640,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Horlicks Ais,Dish Description not available,MYR3.60,N/A,N/A
641,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Horlicks O,Dish Description not available,MYR2.90,from N/A,N/A
642,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Horlicks Nestum,Dish Description not available,MYR4.30,N/A,N/A
643,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Kopi,Dish Description not available,MYR1.90,from N/A,N/A
644,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Kopi O,Dish Description not available,MYR1.50,from N/A,N/A
645,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Sirap Bandung,Dish Description not available,MYR2.20,N/A,N/A
646,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Sirap,Dish Description not available,MYR1.90,N/A,N/A
647,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Sirap Limau,Dish Description not available,MYR2.20,N/A,N/A
648,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Sirap Laici,Dish Description not available,MYR2.90,N/A,N/A
649,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Laici,Dish Description not available,MYR2.60,N/A,N/A
650,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Jagung Special,Dish Description not available,MYR4.30,N/A,N/A
651,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Oren Bancuh,Dish Description not available,MYR2.20,N/A,N/A
652,jenjuno-cafe,https://www.foodpanda.my/restaurant/q7ro/jenjuno-cafe,Beverages,Barli,Dish Description not available,MYR2.60,from N/A,N/A
653,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,A La Carte,Kacang Pool,Dish Description not available,MYR7.50,N/A,N/A
654,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,A La Carte,Roti Bakar Kaya,Dish Description not available,MYR3.00,N/A,N/A
655,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,A La Carte,Roti Bakar Strawberry,Dish Description not available,MYR3.00,N/A,N/A
656,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,A La Carte,Nasi Lemak Udang,Dish Description not available,MYR2.20,N/A,N/A
657,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,Beverages,Teh Ais,Dish Description not available,MYR2.50,N/A,N/A
658,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,Beverages,Kopi Ais,Dish Description not available,MYR2.50,N/A,N/A
659,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,Beverages,Nescafe Ais,Dish Description not available,MYR2.50,N/A,N/A
660,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,Beverages,Nescafe O Ais,Dish Description not available,MYR2.00,N/A,N/A
661,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,Beverages,Milo Ais,Dish Description not available,MYR2.50,N/A,N/A
662,pak-majid-kacang-pool,https://www.foodpanda.my/restaurant/q3ex/pak-majid-kacang-pool,Beverages,Milo O Ais,Dish Description not available,MYR2.00,N/A,N/A
663,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Nasi Ayam,Nasi Ayam,Dish Description not available,MYR6.50,N/A,N/A
664,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Nasi Ayam,Nasi Ayam Special,Dish Description not available,MYR9.50,N/A,N/A
665,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Bihun Sup,Bihun Sup Daging,Dish Description not available,MYR6.50,N/A,N/A
666,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Bihun Sup,Bihun Sup Ayam,Dish Description not available,MYR6.50,N/A,N/A
667,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Bihun Sup,Bihun Sup Special,Dish Description not available,MYR8.50,N/A,N/A
668,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Bihun Sup,SUP DAGING,Dish Description not available,MYR9.00,N/A,N/A
669,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Bihun Sup,SUP MELETOP CAMPUR,"Daging, perut, paru",MYR13.00,N/A,N/A
670,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Bihun Sup,SUP MELETOP CAMPUR,"Daging,perut,paru",MYR13.00,N/A,N/A
671,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Kuey Teow Sup,Kuey Teow Sup Daging,Dish Description not available,MYR6.50,N/A,N/A
672,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Kuey Teow Sup,Kuey Teow Sup Ayam,Dish Description not available,MYR6.50,N/A,N/A
673,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Kuey Teow Sup,Kuey Teow Sup Special,Dish Description not available,MYR8.50,N/A,N/A
674,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Mee Sup,Mee Sup Daging,Dish Description not available,MYR6.50,N/A,N/A
675,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Mee Sup,Mee Sup Ayam,Dish Description not available,MYR6.50,N/A,N/A
676,sup-meletop-bang-mat-daging,https://www.foodpanda.my/restaurant/r7cp/sup-meletop-bang-mat-daging,Mee Sup,Mee Sup Special,Dish Description not available,MYR8.50,N/A,N/A
677,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Main Courses,Nasi Ayam Geprek,"Nasi putih, ayam goreng crispy, sambal geprek, ulam timun",MYR9.50,from MYR8.08,N/A
678,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Main Courses,Nasi Ayam Penyet,"Nasi putih, ayam penyet, tempe, sambal penyet dan ulam kobis/ timun",MYR8.50,from MYR7.22,N/A
679,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Main Courses,Nasi Lele Penyet.,"Nasi Putih, Ikan Keli Goreng, Sambal Penyet, Tempe Dan Ulam Kubis/ Timun",MYR8.50,from MYR7.22,N/A
680,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Main Courses,Nasi Bakso Penyet,"Nasi putih, bebola daging besar 2 biji digoreng, tempe, sambal penyet dan ulam kobis/ timun",MYR7.80,from MYR6.63,N/A
681,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Main Courses,Nasi Sop Bakso,"Nasi putih, kuah bakso, sos kicap cili dan ulam kobis/ timun",MYR7.80,from MYR6.63,N/A
682,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Noodles,Bakso,Dish Description not available,MYR7.00,from MYR5.95,N/A
683,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Noodles,Bakso Beranak,"Isi Telur Ayam, Telur Puyuh, Bebola Daging.",MYR21.00,MYR17.85,N/A
684,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Noodles,Bakso Mercon Lava,"Isi Sambal Cili, Telur Puyuh, Urat Daging",MYR21.00,from MYR17.85,N/A
685,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Noodles,Indomie Goreng,Telor mata,MYR6.50,MYR5.52,N/A
686,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Noodles,Indomie Goreng Special,Special tambah telur mata dan ayam goreng,MYR8.50,MYR7.22,N/A
687,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Noodles,Indomie Ayam Geprek,Ayam Crispy Dengan Sambal Geprek,MYR9.50,MYR8.08,N/A
688,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Snacks,Fries,Dish Description not available,MYR6.50,MYR5.52,N/A
689,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Snacks,Nugget,Chicken tempura,MYR6.50,MYR5.52,N/A
690,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Aneka Nasi Goreng,Nasi Goreng Biasa,Telor Mata,MYR6.50,MYR5.52,N/A
691,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Aneka Nasi Goreng,Nasi Goreng Kampung,Dish Description not available,MYR7.50,MYR6.38,N/A
692,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Aneka Nasi Goreng,Nasi Goreng Cina,Dish Description not available,MYR7.50,MYR6.38,N/A
693,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Aneka Nasi Goreng,Nasi Goreng Ayam,Dish Description not available,MYR8.00,MYR6.80,N/A
694,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Aneka Nasi Goreng,Nasi Goreng Tomyam,Dish Description not available,MYR8.00,MYR6.80,N/A
695,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Aneka Nasi Goreng,Nasi Goreng Ikan Masin,Dish Description not available,MYR8.00,MYR6.80,N/A
696,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Teh,Dish Description not available,MYR1.70,from MYR1.44,N/A
697,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Teh O,Dish Description not available,MYR1.50,from MYR1.28,N/A
698,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Teh O Limau,Dish Description not available,MYR1.80,from MYR1.53,N/A
699,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Kopi,Dish Description not available,MYR1.70,from MYR1.44,N/A
700,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Kopi O,Dish Description not available,MYR1.50,from MYR1.28,N/A
701,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Susu,Dish Description not available,MYR1.70,from MYR1.44,N/A
702,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Milo,Dish Description not available,MYR2.50,from MYR2.12,N/A
703,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Milo O,Dish Description not available,MYR2.50,from MYR2.12,N/A
704,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Nescafe,Dish Description not available,MYR2.70,from MYR2.30,N/A
705,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Nescafe O,Dish Description not available,MYR2.50,from MYR2.12,N/A
706,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Neslo,Dish Description not available,MYR2.80,from MYR2.38,N/A
707,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Milo Tabur,Iced,MYR3.80,MYR3.23,N/A
708,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Limau,Iced,MYR2.00,MYR1.70,N/A
709,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Sirap,Iced,MYR1.80,MYR1.53,N/A
710,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Sirap Limau,Iced,MYR2.50,MYR2.12,N/A
711,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Sirap Bandung,Iced,MYR2.50,MYR2.12,N/A
712,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Air Mineral,Blue 600ml,MYR1.80,MYR1.53,N/A
713,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Teh O Laici Ais,Dish Description not available,MYR3.00,MYR2.55,N/A
714,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Sirap Laici Ais,Dish Description not available,MYR3.00,MYR2.55,N/A
715,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Laici Ais,Dish Description not available,MYR3.00,MYR2.55,N/A
716,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Limau Asam Boi,Ais,MYR3.50,MYR2.98,N/A
717,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Extrajoss - Mangga,Ais,MYR3.00,MYR2.55,N/A
718,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Extrajoss - Anggur,Ais,MYR3.00,MYR2.55,N/A
719,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Blackcurrant,Ais,MYR3.20,MYR2.72,N/A
720,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Beverages,Blackcurrant Susu,Ais,MYR3.50,MYR2.98,N/A
721,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Jus Epal,Iced,MYR3.00,MYR2.55,N/A
722,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Jus Epal Asam Boi,Iced,MYR4.00,MYR3.40,N/A
723,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Jus Oren,Iced,MYR3.00,MYR2.55,N/A
724,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Jus Carrot,Iced,MYR3.00,MYR2.55,N/A
725,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Ais Kepal Milo,Dish Description not available,MYR4.50,MYR3.82,N/A
726,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Cappuccino Ais,Kopi Pracampuran Italian Sachets,MYR3.00,MYR2.55,N/A
727,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Kopi Larat Ais,Kopi Pracampuran Pek,MYR3.00,MYR2.55,N/A
728,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Kopi Radix Ais,Kopi Pracampuran,MYR3.00,MYR2.55,N/A
729,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Teh Botol - Sosro,Original Indonesia 350ml,MYR4.30,MYR3.66,N/A
730,authentic-indo-stesen-bas-ekspress-,https://www.foodpanda.my/restaurant/q8dl/authentic-indo-stesen-bas-ekspress-,Special Beverages,Apcellcafe,Kopi Pracampuran,MYR3.50,MYR2.98,N/A
731,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,A La Carte,Nasi Daging Bakaq Mokcun,Dish Description not available,MYR9.00,N/A,N/A
732,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,A La Carte,Nasi Kambing Bakaq,Dish Description not available,MYR15.50,N/A,N/A
733,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,A La Carte,Nasi Ayam Golek Nona Manis,Dish Description not available,MYR6.50,N/A,N/A
734,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,A La Carte,Ayam Golek,Dish Description not available,MYR13.00,from N/A,N/A
735,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Kopi,Dish Description not available,MYR1.80,from N/A,N/A
736,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Kopi O,Dish Description not available,MYR1.80,from N/A,N/A
737,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Teh,Dish Description not available,MYR1.80,from N/A,N/A
738,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Teh O,Dish Description not available,MYR1.80,from N/A,N/A
739,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Teh O Limau,Dish Description not available,MYR1.80,from N/A,N/A
740,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Milo,Dish Description not available,MYR1.90,from N/A,N/A
741,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Milo O,Dish Description not available,MYR1.80,from N/A,N/A
742,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Nescafe,Dish Description not available,MYR1.90,from N/A,N/A
743,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Nescafe O,Dish Description not available,MYR1.80,from N/A,N/A
744,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Neslo,Dish Description not available,MYR1.80,from N/A,N/A
745,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Sirap,Dish Description not available,MYR1.80,from N/A,N/A
746,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Sirap Bandung,Dish Description not available,MYR1.90,from N/A,N/A
747,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Asam,Dish Description not available,MYR1.80,from N/A,N/A
748,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Oren Sunquick,Dish Description not available,MYR1.80,from N/A,N/A
749,mok-cunn-corner,https://www.foodpanda.my/restaurant/r8rf/mok-cunn-corner,Beverages,Jus Limau,Dish Description not available,MYR1.80,from N/A,N/A
750,restoran-transit-teh-tarik,https://www.foodpanda.my/restaurant/r7du/restoran-transit-teh-tarik,Popia Lovers,Popia Sata Ikan,10 Pcs,MYR6.50,N/A,N/A
751,restoran-transit-teh-tarik,https://www.foodpanda.my/restaurant/r7du/restoran-transit-teh-tarik,Popia Lovers,Popia Ayam Kentang,10 Pcs,MYR6.50,N/A,N/A
752,restoran-transit-teh-tarik,https://www.foodpanda.my/restaurant/r7du/restoran-transit-teh-tarik,Popia Lovers,Popia Carbonara,10pcs,MYR6.50,N/A,N/A
753,restoran-transit-teh-tarik,https://www.foodpanda.my/restaurant/r7du/restoran-transit-teh-tarik,Popia Lovers,Popia Mix,"10 Pcs of ayam, sata ikan & carbonara",MYR6.50,N/A,N/A
754,restoran-transit-teh-tarik,https://www.foodpanda.my/restaurant/r7du/restoran-transit-teh-tarik,A La Carte,Kuey Teow Kerang & Udang Transit,Dish Description not available,MYR5.60,N/A,N/A
755,restoran-transit-teh-tarik,https://www.foodpanda.my/restaurant/r7du/restoran-transit-teh-tarik,A La Carte,Mee Goreng Mamak Transit,Dish Description not available,MYR5.60,N/A,N/A
756,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Moist Cake,Small,MYR7.50,N/A,N/A
757,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Cheese Nestum Cake,Small,MYR7.50,N/A,N/A
758,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Cheese Velvet Cake,Small,MYR7.50,N/A,N/A
759,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Cheese Pandan Cake,Small,MYR7.50,N/A,N/A
760,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Cheese Vanilla Cake,Small,MYR7.50,N/A,N/A
761,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Cheese Oreo Cake,Small,MYR7.50,N/A,N/A
762,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Batik Cake,Small,MYR7.50,N/A,N/A
763,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Chocolate Cheese Cake,Small,MYR7.50,N/A,N/A
764,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Sarawak Cake,Medium,MYR22.00,N/A,N/A
765,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cakes,Lava Cake,Large,MYR15.50,N/A,N/A
766,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cookies,Kerepek Brownies,Dish Description not available,MYR22.00,N/A,N/A
767,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cookies,Kuih Sepit,Dish Description not available,MYR30.00,N/A,N/A
768,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cookies,Mira Popia Cheese,Dish Description not available,MYR15.50,from N/A,N/A
769,food-mania,https://www.foodpanda.my/restaurant/q0si/food-mania,Cookies,Cik B,Small,MYR56.00,N/A,N/A
770,bueno,https://www.foodpanda.my/restaurant/q6yq/bueno,Bueno Mamamiaaa,Bueno Beef Bacon,"Served with fries, beef bacon, mozarella & secret sos",MYR13.90,N/A,N/A
771,bueno,https://www.foodpanda.my/restaurant/q6yq/bueno,Bueno Mamamiaaa,Chicken Smoking Gun,"Served with fries, sos black pepper, mozzarella, chicken & secret sos",MYR15.90,N/A,N/A
772,bueno,https://www.foodpanda.my/restaurant/q6yq/bueno,Bueno Mamamiaaa,Flamming Cheezy,"Served with fries, sos black pepper, mozzarella & secret sos",MYR13.90,N/A,N/A
