,restaurant_name,dish_category_title,dish_name,dish_description,original_price,discounted_price,image_url
1253,no-s-pizza-pos-integration,Sides,CHICKEN WINGS PLAIN,"WELL SEASONED ROASTED CHICKEN WINGS, TENDER AND JUICY",MYR17.90,MYR10.74,N/A
1254,no-s-pizza-pos-integration,Sides,CHICKEN WINGS BBQ,JUICY AND TENDER ROASTED CHICKEN WINGS TOSSED WITH TANGY BBQ SAUCE,MYR17.90,MYR10.74,N/A
1255,no-s-pizza-pos-integration,Sides,BREADSTIX,SINK YOUR TEETH INTO 8 BAKED TREATS FILLED WITH GARLIC GOODNESS,MYR11.50,MYR6.90,N/A
1256,no-s-pizza-pos-integration,Sides,CHEDDAR CHEESE STIX,CHEESY STICKS LOADED WITH CHEDDAR AND SPRINKLED WITH PARMESAN CHEESE,MYR13.90,MYR8.34,N/A
1257,no-s-pizza-pos-integration,Sides,CINNASTIX,"SOFT AND FLUFFY BREADSTICKS, SPRINKLED WITH CINNAMON AND SUGAR, THEN BAKED TO PERFECTION. SERVED WITH SWEET ICING",MYR11.50,MYR6.90,N/A
1258,no-s-pizza-pos-integration,Sides,ROASTED CHICKEN DRUMMETS,"JUICY CHICKEN DRUMMETS MARINATED IN DRIED OREGANO, BLACK PEPPER AND GARLIC THEN ROASTED TO PERFECTION",MYR17.90,MYR10.74,N/A
1259,no-s-pizza-pos-integration,Desserts,DURIAN LAVA CAKE,Irresistible lava cake filled with real D24 durian flesh blended with cheese.,MYR17.90,MYR10.74,N/A
1260,no-s-pizza-pos-integration,Desserts,BLUEBERRY CHEESECAKE LAVA CAKE,"A CREAMY CHEESECAKE FILLED WITH LUSCIOUS, WARM SAUCE.",MYR15.90,MYR9.54,N/A
1261,no-s-pizza-pos-integration,Desserts,CHOCOLATE LAVA CAKE,"DISCOVER A LUSCIOUSLY MELTED SOFT CHOCOLATE CENTRE, OVERFLOWING WITH CHOCOLATEY GOODNESS",MYR15.90,MYR9.54,N/A
1262,no-s-pizza-pos-integration,Drinks,BLEU MINERAL WATER,BLEU MINERAL WATER,MYR5.00,MYR3.00,N/A
1263,no-s-pizza-pos-integration,Drinks,PEPSI (BOTTLE),PEPSI,MYR9.90,MYR5.94,N/A
1264,no-s-pizza-pos-integration,Drinks,7UP (BOTTLE),7UP,MYR9.90,MYR5.94,N/A
1265,no-s-pizza-pos-integration,Drinks,MOUNTAIN DEW (BOTTLE),MOUNTAIN DEW,MYR9.90,MYR5.94,N/A
1266,no-s-pizza-pos-integration,Drinks,PEPSI BLACK (BOTTLE),PEPSI BLACK 1.5L,MYR9.90,MYR5.94,N/A
1267,no-s-pizza-pos-integration,Drinks,LIPTON ICE TEA - LEMON (BOTTLE),LIPTON ICE TEA,MYR12.50,MYR7.50,N/A
1268,no-s-pizza-pos-integration,Drinks,TWISTER ORANGE (BOTTLE),TROPICANA TWISTER ORANGE,MYR15.50,MYR9.30,N/A
1269,no-s-pizza-pos-integration,Drinks,PEPSI (CAN),PEPSI,MYR7.50,MYR4.50,N/A
1270,no-s-pizza-pos-integration,Drinks,7UP (CAN),7UP,MYR7.50,MYR4.50,N/A
1271,no-s-pizza-pos-integration,Drinks,MOUNTAIN DEW (CAN),MOUNTAIN DEW,MYR7.50,MYR4.50,N/A
1272,no-s-pizza-pos-integration,Drinks,LIPTON ICE TEA - LEMON (CAN),LIPTON ICE TEA,MYR8.50,MYR5.10,N/A
1273,simply-sedap-cafe-restaurant-relau,Mains,Nasi Ayam,Dish Description not available,MYR8.00,N/A,N/A
1274,simply-sedap-cafe-restaurant-relau,Mains,Ayam Budu,Dish Description not available,MYR8.50,N/A,N/A
1275,simply-sedap-cafe-restaurant-relau,Mains,Pecel Ayam,Dish Description not available,MYR8.00,N/A,N/A
1276,simply-sedap-cafe-restaurant-relau,Mains,Bihun Sup,Dish Description not available,MYR8.00,N/A,N/A
1277,simply-sedap-cafe-restaurant-relau,Mains,Ayam Rempah,Dish Description not available,MYR8.50,N/A,N/A
1278,simply-sedap-cafe-restaurant-relau,Mains,Bakso,Dish Description not available,MYR8.00,N/A,N/A
1279,simply-sedap-cafe-restaurant-relau,Mains,Mi Sup,Dish Description not available,MYR8.00,N/A,N/A
1280,simply-sedap-cafe-restaurant-relau,Mains,Opor Ayam,Dish Description not available,MYR10.00,N/A,N/A
1281,simply-sedap-cafe-restaurant-relau,Mains,Soto Ayam,Dish Description not available,MYR10.00,N/A,N/A
1282,simply-sedap-cafe-restaurant-relau,Mains,Rendang Daging,Dish Description not available,MYR10.00,N/A,N/A
1283,simply-sedap-cafe-restaurant-relau,Mains,Ayam Madu,Dish Description not available,MYR10.00,N/A,N/A
1284,simply-sedap-cafe-restaurant-relau,Mains,Lontong Ayam,Dish Description not available,MYR9.00,N/A,N/A
1285,simply-sedap-cafe-restaurant-relau,Mains,Laksa,Dish Description not available,MYR6.50,N/A,N/A
1286,simply-sedap-cafe-restaurant-relau,Mains,Kentang Goreng,Dish Description not available,MYR9.00,N/A,N/A
1287,simply-sedap-cafe-restaurant-relau,Mains,Mee Ayam,Dish Description not available,MYR11.00,N/A,N/A
1288,simply-sedap-cafe-restaurant-relau,Mains,Bakso Ayam,Dish Description not available,MYR11.00,N/A,N/A
1289,simply-sedap-cafe-restaurant-relau,Mains,Chicken Chop,Dish Description not available,MYR13.00,N/A,N/A
1290,simply-sedap-cafe-restaurant-relau,Mains,Sate Ayam,Dish Description not available,MYR13.00,N/A,N/A
1291,simply-sedap-cafe-restaurant-relau,Mains,Ayam Bakar,Dish Description not available,MYR13.00,N/A,N/A
1292,simply-sedap-cafe-restaurant-relau,Mains,Ayam Penyet,Dish Description not available,MYR12.00,N/A,N/A
1293,simply-sedap-cafe-restaurant-relau,Mains,Gulai Tulang,Dish Description not available,MYR11.00,N/A,N/A
1294,simply-sedap-cafe-restaurant-relau,Mains,Bakso Tulang,Dish Description not available,MYR12.00,N/A,N/A
1295,simply-sedap-cafe-restaurant-relau,Mains,Bawal Goreng,Dish Description not available,MYR14.50,N/A,N/A
1296,simply-sedap-cafe-restaurant-relau,Mains,Ikan Goreng,Dish Description not available,MYR10.50,N/A,N/A
1297,simply-sedap-cafe-restaurant-relau,Mains,Pecel Lele,Dish Description not available,MYR9.00,N/A,N/A
1298,simply-sedap-cafe-restaurant-relau,Mains,Rendang Ayam,Dish Description not available,MYR10.00,N/A,N/A
1299,simply-sedap-cafe-restaurant-relau,Mains,Nasi Keli Goreng,Dish Description not available,MYR10.00,N/A,N/A
1300,simply-sedap-cafe-restaurant-relau,Mains,Bakso Super Special,Dish Description not available,MYR18.50,N/A,N/A
1301,simply-sedap-cafe-restaurant-relau,Mains,Puyuh Goreng,Dish Description not available,MYR13.00,N/A,N/A
1302,simply-sedap-cafe-restaurant-relau,Beverages,Ais Nangka,Dish Description not available,MYR7.00,N/A,N/A
1303,simply-sedap-cafe-restaurant-relau,Beverages,Longan Mix,Dish Description not available,MYR7.00,N/A,N/A
1304,simply-sedap-cafe-restaurant-relau,Beverages,Coconut Milk,Dish Description not available,MYR7.00,N/A,N/A
1305,simply-sedap-cafe-restaurant-relau,Beverages,Bandung Special,Dish Description not available,MYR7.00,N/A,N/A
1306,simply-sedap-cafe-restaurant-relau,Beverages,Laicikang,Dish Description not available,MYR7.00,N/A,N/A
1307,simply-sedap-cafe-restaurant-relau,Beverages,Ais Kacang,Dish Description not available,MYR7.00,N/A,N/A
1308,simply-sedap-cafe-restaurant-relau,Beverages,Jagung Special,Dish Description not available,MYR7.00,N/A,N/A
1309,simply-sedap-cafe-restaurant-relau,Beverages,Cendol,Dish Description not available,MYR7.00,N/A,N/A
1310,simply-sedap-cafe-restaurant-relau,Beverages,Coconut Shake,Dish Description not available,MYR5.50,N/A,N/A
1311,simply-sedap-cafe-restaurant-relau,Beverages,Kelapa Lombok,Dish Description not available,MYR5.50,N/A,N/A
1312,simply-sedap-cafe-restaurant-relau,Beverages,Jagung Cincau,Dish Description not available,MYR4.00,N/A,N/A
1313,simply-sedap-cafe-restaurant-relau,Beverages,Soya Mix,Dish Description not available,MYR4.00,N/A,N/A
1314,simply-sedap-cafe-restaurant-relau,Beverages,Teh Cincau,Dish Description not available,MYR4.00,N/A,N/A
1315,simply-sedap-cafe-restaurant-relau,Beverages,Kelapa,Dish Description not available,MYR4.00,N/A,N/A
1316,simply-sedap-cafe-restaurant-relau,Beverages,Jus Jambu,Dish Description not available,MYR4.00,N/A,N/A
1317,simply-sedap-cafe-restaurant-relau,Beverages,Bandung Cincau,Dish Description not available,MYR4.00,N/A,N/A
1318,simply-sedap-cafe-restaurant-relau,Beverages,Ice Blended,Dish Description not available,MYR5.50,from N/A,N/A
1319,simply-sedap-cafe-restaurant-relau,Beverages,Kopi Special,Dish Description not available,MYR4.00,from N/A,N/A
1320,simply-sedap-cafe-restaurant-relau,Beverages,Jus Apple,Dish Description not available,MYR5.50,N/A,N/A
1321,simply-sedap-cafe-restaurant-relau,Beverages,Jus Oren,Dish Description not available,MYR5.50,N/A,N/A
1322,simply-sedap-cafe-restaurant-relau,Beverages,Carrot Jus,Dish Description not available,MYR5.50,N/A,N/A
1323,qbean,Desserts,Taufufah with Gula Melacca,Dish Description not available,MYR5.15,N/A,N/A
1324,qbean,Desserts,Taufufah with Cane Sugar,Dish Description not available,MYR5.15,N/A,N/A
1325,qbean,Desserts,Ginger Taufufah with Gula Melacca,Dish Description not available,MYR6.55,N/A,N/A
1326,qbean,Desserts,Ginger Taufufah with Cane Sugar,Dish Description not available,MYR6.55,N/A,N/A
1327,qbean,All Day Menu,Soy With Gula Melacca,Dish Description not available,MYR3.75,N/A,N/A
1328,qbean,All Day Menu,Soy With White Cane Sugar,Dish Description not available,MYR3.75,N/A,N/A
1329,qbean,All Day Menu,Original Soy Without Sugar,Dish Description not available,MYR3.75,N/A,N/A
1330,qbean,All Day Menu,Ginger Soy With Gula Melacca,Dish Description not available,MYR6.25,N/A,N/A
1331,qbean,All Day Menu,Ginger Soy With Cane Sugar,Dish Description not available,MYR6.25,N/A,N/A
1332,qbean,All Day Menu,Ginger Soy Without Sugar,Dish Description not available,MYR6.25,N/A,N/A
1333,qbean,All Day Menu,Green Tea Soy,Dish Description not available,MYR6.35,N/A,N/A
1334,qbean,All Day Menu,Chocolate Soy,Dish Description not available,MYR6.35,N/A,N/A
1335,sakurajima-japanese-chinese-restaurant-penang-golf-club,Bento,Salmon Teriyaki Bento,Dish Description not available,MYR66.00,N/A,N/A
1336,sakurajima-japanese-chinese-restaurant-penang-golf-club,Bento,Tori Teriyaki Bento,Dish Description not available,MYR44.00,N/A,N/A
1337,sakurajima-japanese-chinese-restaurant-penang-golf-club,Bento,Teppanyaki Beef Bento,Dish Description not available,MYR55.00,N/A,N/A
1338,sakurajima-japanese-chinese-restaurant-penang-golf-club,Noodles,Fried Dry Hor Fun,Dish Description not available,MYR9.80,N/A,N/A
1339,sakurajima-japanese-chinese-restaurant-penang-golf-club,Noodles,Fried Dry Koay Teow,Dish Description not available,MYR9.80,N/A,N/A
1340,sakurajima-japanese-chinese-restaurant-penang-golf-club,Noodles,Fried Kuai Hua Noodle,Dish Description not available,MYR10.80,N/A,N/A
1341,sakurajima-japanese-chinese-restaurant-penang-golf-club,Noodles,Fried Mee Mamak,Dish Description not available,MYR10.80,N/A,N/A
1342,sakurajima-japanese-chinese-restaurant-penang-golf-club,Noodles,Tom Yam Beehoon,Dish Description not available,MYR10.80,N/A,N/A
1343,sakurajima-japanese-chinese-restaurant-penang-golf-club,Noodles,Tom Yam Egg Fried Noodle,Dish Description not available,MYR10.80,N/A,N/A
1344,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Belachan Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1345,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Curry Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1346,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Lemon Sauce Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1347,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Mango Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1348,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Marmite Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1349,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Salted & Pepper Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1350,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Salted Pepper Fish Set,Dish Description not available,MYR18.80,N/A,N/A
1351,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Sweet & Sour Boneless Chicken Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1352,sakurajima-japanese-chinese-restaurant-penang-golf-club,Rice,Vegetarian Rice Set,Dish Description not available,MYR18.80,N/A,N/A
1353,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Chirasi Don,Dish Description not available,MYR41.00,N/A,N/A
1354,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Ebi Tempura,Dish Description not available,MYR27.00,N/A,N/A
1355,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Gyu Niku Don,Dish Description not available,MYR32.00,N/A,N/A
1356,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Oyako Don,Dish Description not available,MYR23.00,N/A,N/A
1357,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Oyster Don,Dish Description not available,MYR30.00,N/A,N/A
1358,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Saba Teriyaki Don,Dish Description not available,MYR23.00,N/A,N/A
1359,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Salmon Teriyaki Don,Dish Description not available,MYR25.00,N/A,N/A
1360,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Tori Katsu Don,Dish Description not available,MYR25.00,N/A,N/A
1361,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Tori Teriyaki Don,Dish Description not available,MYR19.00,N/A,N/A
1362,sakurajima-japanese-chinese-restaurant-penang-golf-club,Japanese Meal,Unagi Don,Dish Description not available,MYR45.00,N/A,N/A
1363,sakurajima-japanese-chinese-restaurant-penang-golf-club,Side Dishes,Chicken Lobak,Dish Description not available,MYR15.00,N/A,N/A
1364,sakurajima-japanese-chinese-restaurant-penang-golf-club,Side Dishes,Salted Pepper Chicken,Dish Description not available,MYR18.00,N/A,N/A
1365,sakurajima-japanese-chinese-restaurant-penang-golf-club,Side Dishes,Sesame Ball,Dish Description not available,MYR8.00,N/A,N/A
1366,sakurajima-japanese-chinese-restaurant-penang-golf-club,Side Dishes,Spring Roll,Dish Description not available,MYR15.00,N/A,N/A
1367,blok5-food-drink,Special,Chicken Nugget,Nugget tempura with cili sos & mayonis,MYR7.50,N/A,N/A
1368,blok5-food-drink,Special,Spicy Chicken Wings,Chicken wing & drum with spicy korean sauce,MYR8.50,N/A,N/A
1369,blok5-food-drink,Smoothies,M&m Ice Blended,Dish Description not available,MYR8.00,N/A,N/A
1370,blok5-food-drink,Smoothies,Coffee Blok5,Special made coffea with vanilla icecream topping,MYR7.50,N/A,N/A
1371,blok5-food-drink,Smoothies,Avocado Chocolate Ice Blended,Dish Description not available,MYR7.50,N/A,N/A
1372,blok5-food-drink,Smoothies,Blok5 Coconut Shake,Coconut shake with vanilla icecream topping,MYR7.50,N/A,N/A
1373,blok5-food-drink,Smoothies,Oreo Ice Blended,Dish Description not available,MYR8.50,N/A,N/A
1374,blok5-food-drink,Smoothies,Snickers Ice Blended,Dish Description not available,MYR8.50,N/A,N/A
1375,blok5-food-drink,Smoothies,Snickers Ice Blended,Dish Description not available,MYR8.50,N/A,N/A
1376,blok5-food-drink,Smoothies,Oreo Ice Blended,Dish Description not available,MYR8.50,N/A,N/A
1377,blok5-food-drink,Fruit Juice,Laici,Dish Description not available,MYR4.50,N/A,N/A
1378,blok5-food-drink,Fruit Juice,Carrot Juice,Dish Description not available,MYR4.50,N/A,N/A
1379,blok5-food-drink,Fruit Juice,Fresh Orange,Dish Description not available,MYR4.50,N/A,N/A
1380,blok5-food-drink,Fruit Juice,Apple Juice,Dish Description not available,MYR4.50,N/A,N/A
1381,blok5-food-drink,Fruit Juice,Laici,Dish Description not available,MYR4.50,N/A,N/A
1382,blok5-food-drink,Combo,Combo Chicken Patty,"Fried Chicken Patty,Nasi Goreng, Meatball, Mashed potato and side vege",MYR16.90,N/A,N/A
1383,blok5-food-drink,Combo,Combo Lamb Grill,"Grilled Lamb, Nasi Goreng, Meatball, Mashed potato and side vege",MYR23.90,N/A,N/A
1384,blok5-food-drink,Combo,Combo C/Chop Bangsawan,"Fried C/chop, Nasi Goreng, Meatball, Mashed potato and side vege",MYR20.90,N/A,N/A
1385,blok5-food-drink,Combo,Combo Chicken Grill,"Grilled chicken, Nasi Goreng, Meatball, Mashed potato and side vege",MYR21.90,N/A,N/A
1386,blok5-food-drink,East,Nasi Lemak Sambal Sotong,"Nasi lemak, telur dadar, kacang & sambal sotong pedas",MYR6.50,N/A,N/A
1387,blok5-food-drink,East,Nasi Lemak Block 5,"Nasi lemak, telur goreng, kacang, sambal sotong pedas & ayam crispy",MYR10.80,N/A,N/A
1388,blok5-food-drink,East,Nasi Goreng Sambal Sotong,"Nasi goreng, sambal sotong kering & telur goreng",MYR9.00,N/A,N/A
1389,blok5-food-drink,East,Nasi Goreng Ayam Crispy,"Nasi goreng, sambal, ayam goreng crispy & telur goreng",MYR9.00,N/A,N/A
1390,blok5-food-drink,East,Nasi Goreng Block 5,"Nasi goreng, sambal sotong, ayam goreng crispy & telur goreng",MYR12.20,N/A,N/A
1391,blok5-food-drink,East,Nasi Goreng Sotong Crispy,Dish Description not available,MYR9.50,N/A,N/A
1392,blok5-food-drink,East,Nasi Lemak Udang Crispy,Dish Description not available,MYR8.50,N/A,N/A
1393,blok5-food-drink,East,Nasi Goreng Seafood Blok5,Dish Description not available,MYR13.50,N/A,N/A
1394,blok5-food-drink,East,Nasi Lemak Di Raja Blok5,"Ayam,udang&sotong crispy, sambal sotong",MYR15.50,N/A,N/A
1395,blok5-food-drink,East,Nasi Goreng Udang Crispy,Dish Description not available,MYR11.00,N/A,N/A
1396,blok5-food-drink,East,Nasi Lemak Seafood Blok5,Sotong&udang crispy,MYR11.90,N/A,N/A
1397,blok5-food-drink,East,Nasi Lemak Sotong Crispy,Dish Description not available,MYR7.90,N/A,N/A
1398,blok5-food-drink,East,Nasi Lemak Ayam Crispy,"Nasi lemak , sambal, ayam goreng crispy, bilis telur kacang",MYR6.50,N/A,N/A
1399,blok5-food-drink,West,Spaghetti Beef Bolognese,"Spaghetti, daging, cendawan & sos tomato",MYR10.00,N/A,N/A
1400,blok5-food-drink,West,Spaghetti Chicken Carbonara,"Spaghetti, daging cincang, cendawan & sos carbonara",MYR10.00,N/A,N/A
1401,blok5-food-drink,West,Chicken Fatty Chop,"Ayam patty, kentang, salad & black pepper gravy",MYR10.00,N/A,N/A
1402,blok5-food-drink,West,Chicken Chop Bangsawan,"Ayam dada or peha, kentang, salad & black pepper gravy",MYR14.20,N/A,N/A
1403,blok5-food-drink,West,Spaghetti Beef Bolognese + Ayam Crispy,"Spaghetti, daging cincang, cendawan, sos tomato & ayam crispy",MYR12.20,N/A,N/A
1404,blok5-food-drink,West,Spaghetti Chicken Carbonara + Ayam Crispy,"Spaghetti, daging cincang, cendawan, sos carbonara & ayam crispy",MYR12.20,N/A,N/A
1405,blok5-food-drink,West,Nachos Cheese,"Nachos goreng, cili, bawang & cheese",MYR8.20,N/A,N/A
1406,blok5-food-drink,West,Nachos Beef & Cheese,"Nachos goreng, cili, bawang, cheese & daging bolognese",MYR11.00,N/A,N/A
1407,blok5-food-drink,West,Lamb Grill Double,Lamb (double) with mashed potato & side vege,MYR23.00,N/A,N/A
1408,blok5-food-drink,West,Spagetti Bolognese Meatball,"Spageti,cendawan,sos tomato, meatball",MYR13.50,N/A,N/A
1409,blok5-food-drink,West,Spagetti Bolognese Sambal Sotong,"Spageti,sotong,cendawan,sos tomato+sambal sotong",MYR12.50,N/A,N/A
1410,blok5-food-drink,West,Lamb Grill Single,Lamb shoulder with mashed potato n side vege,MYR16.50,N/A,N/A
1411,blok5-food-drink,West,Chicken Grill,"Grilled chicken with mashed potato, side vegetable, homemade black pepper sauce",MYR14.50,N/A,N/A
1412,blok5-food-drink,West,Mix Grill Platters,"Grilled chicken, lamb, meatball,sausages with mashed potato & side vegetable, homemade black pepper sauce",MYR28.90,N/A,N/A
1413,blok5-food-drink,Beverages,Teh O,Dish Description not available,MYR1.80,from N/A,N/A
1414,blok5-food-drink,Beverages,Sirap,Dish Description not available,MYR1.80,from N/A,N/A
1415,blok5-food-drink,Beverages,Limau,Dish Description not available,MYR1.70,from N/A,N/A
1416,blok5-food-drink,Beverages,Cordial,Dish Description not available,MYR1.70,from N/A,N/A
1417,blok5-food-drink,Beverages,Teh Tarik,Dish Description not available,MYR2.20,N/A,N/A
1418,blok5-food-drink,Beverages,Teh Susu,Dish Description not available,MYR2.20,N/A,N/A
1419,blok5-food-drink,Beverages,Teh Susu,Dish Description not available,MYR2.50,N/A,N/A
1420,blok5-food-drink,Beverages,Bandung,Dish Description not available,MYR2.50,N/A,N/A
1421,blok5-food-drink,Beverages,Teh O Limau,Dish Description not available,MYR2.20,from N/A,N/A
1422,blok5-food-drink,Beverages,Sirap Limau,Dish Description not available,MYR2.20,from N/A,N/A
1423,blok5-food-drink,Beverages,Milo,Dish Description not available,MYR3.00,from N/A,N/A
1424,blok5-food-drink,Beverages,Nescafe,Dish Description not available,MYR3.00,from N/A,N/A
1425,blok5-food-drink,Beverages,Horlick,Dish Description not available,MYR3.00,N/A,N/A
1426,blok5-food-drink,Beverages,Horlick,Dish Description not available,MYR3.20,N/A,N/A
1427,blok5-food-drink,Beverages,Neslo,Dish Description not available,MYR3.20,from N/A,N/A
1428,aris-cheese-naan-gelugor,Special Naan,Cheese Naan Special,Dish Description not available,MYR11.80,MYR10.03,N/A
1429,aris-cheese-naan-gelugor,Special Naan,Garlic Cheese Naan Special,Dish Description not available,MYR13.30,MYR11.30,N/A
1430,aris-cheese-naan-gelugor,Special Naan,Chicken Cheese Naan Special,Dish Description not available,MYR14.70,MYR12.50,N/A
1431,aris-cheese-naan-gelugor,Special Naan,Beef Cheese Naan Special,Dish Description not available,MYR14.70,MYR12.50,N/A
1432,aris-cheese-naan-gelugor,Special Naan,Honey Cheese Naan Special,Dish Description not available,MYR13.90,MYR11.82,N/A
1433,aris-cheese-naan-gelugor,Cheese Naan Manja,Plain Naan,Dish Description not available,MYR3.70,MYR3.14,N/A
1434,aris-cheese-naan-gelugor,Cheese Naan Manja,Garlic Naan,Dish Description not available,MYR5.10,MYR4.34,N/A
1435,aris-cheese-naan-gelugor,Cheese Naan Manja,Butter Naan,Dish Description not available,MYR4.50,MYR3.82,N/A
1436,aris-cheese-naan-gelugor,Cheese Naan Manja,Garlic Butter Naan,Dish Description not available,MYR5.90,MYR5.02,N/A
1437,aris-cheese-naan-gelugor,Cheese Naan Manja,Cheese Naan,Dish Description not available,MYR8.90,MYR7.56,N/A
1438,aris-cheese-naan-gelugor,Cheese Naan Manja,Garlic Cheese Naan,Dish Description not available,MYR10.30,MYR8.76,N/A
1439,aris-cheese-naan-gelugor,Cheese Naan Manja,Chicken Cheese Naan,Dish Description not available,MYR11.80,MYR10.03,N/A
1440,aris-cheese-naan-gelugor,Cheese Naan Manja,Beef Cheese Naan,Dish Description not available,MYR11.80,MYR10.03,N/A
1441,aris-cheese-naan-gelugor,Cheese Naan Manja,Honey Cheese Naan,Dish Description not available,MYR11.00,MYR9.35,N/A
1442,aris-cheese-naan-gelugor,Ayam Tandoori,Ayam Tandoori,Dish Description not available,MYR11.80,MYR10.03,N/A
1443,aris-cheese-naan-gelugor,Makanan,Nasi Beriyani Ayam Tandoori,Dish Description not available,MYR18.00,MYR15.30,N/A
1444,aris-cheese-naan-gelugor,Makanan,Nasi Beriyani Kuah Kari Ayam,Dish Description not available,MYR13.00,MYR11.05,N/A
1445,aris-cheese-naan-gelugor,Makanan,Nasi Beriyani Kuah Kari Daging,Dish Description not available,MYR17.00,MYR14.45,N/A
1446,aris-cheese-naan-gelugor,Kuah Kuah Pilihan,Kuah Ayam,Dish Description not available,MYR5.90,MYR5.02,N/A
1447,aris-cheese-naan-gelugor,Kuah Kuah Pilihan,Keema Daging,Dish Description not available,MYR7.40,MYR6.29,N/A
1448,aris-cheese-naan-gelugor,Kuah Kuah Pilihan,Kuah Daging,Dish Description not available,MYR7.40,MYR6.29,N/A
1449,aris-cheese-naan-gelugor,Kuah Kuah Pilihan,Kuah Kambing,Dish Description not available,MYR18.00,MYR15.30,N/A
1450,aris-cheese-naan-gelugor,Kuah Kuah Pilihan,Kuah Sayur,Dish Description not available,MYR3.70,MYR3.14,N/A
1451,aris-cheese-naan-gelugor,Minuman,Mango Lassi,Dish Description not available,MYR8.00,MYR6.80,N/A
